frequency_hz,s11_real,s11_imag,s11_db,s11_phase_deg,s21_real,s21_imag,s21_db,s21_phase_deg,s12_real,s12_imag,s12_db,s12_phase_deg,s22_real,s22_imag,s22_db,s22_phase_deg
5450000000.0,0.01046729734254885,0.014964752327625007,-34.76893580086858,55.0286171199939,-0.11145173373582626,0.8860197215600648,-0.982952109945088,97.169535572382,-0.11145173373582626,0.8860197215600648,-0.982952109945088,97.169535572382,0.009919225234022125,0.01643426421756924,-34.33590711797144,58.8860881503405
5500000000.0,0.006203615250056191,0.013886858759989216,-36.357686271652916,65.9284619655794,-0.02059455468089344,0.8918337740847032,-0.9920064048772295,91.322860179715,-0.02059455468089344,0.8918337740847032,-0.9920064048772295,91.322860179715,0.005822542622405897,0.015095272918839326,-35.82081342962186,68.9073954740456
5550000000.0,0.0017469365781791364,0.013688581353009498,-37.20266806311139,82.7272268602105,0.07033372625888136,0.8883397640169913,-1.001278833826733,85.4730870568927,0.07033372625888136,0.8883397640169913,-1.001278833826733,85.4730870568927,0.001477485219440224,0.014633968175118132,-36.64871230401934,84.2347984741308
5600000000.0,-0.002727204158442968,0.014397307857854546,-36.681272667355394,100.726143944675,0.1603756091290219,0.8755784357335265,-1.0107858954011735,79.6204555809461,0.16037560912902174,0.8755784357335255,-1.0107858954011832,79.6204555809461,-0.002937089031722141,0.015087833922595509,-36.2659284425566,101.015774833248
5650000000.0,-0.007040057326482212,0.01600528713206194,-35.146596377157984,113.7426889971,0.24858206659197576,0.8536907283947837,-1.0205368021655983,73.7652242519716,0.2485820665919755,0.8536907283947828,-1.020536802165608,73.7652242519716,-0.007237333574819938,0.016458115594271787,-34.90463392814721,113.737134655027
5700000000.0,-0.011016729881349415,0.018469457786449858,-33.348983967024694,120.815386161198,0.3340235739260566,0.8229165055570574,-1.0305329198732112,67.9076610386191,0.33402357392605553,0.8229165055570589,-1.0305329198732014,67.9076610386192,-0.011241761212763436,0.018709338109816107,-33.22013180538689,121.000127656248
5750000000.0,-0.014493186696031377,0.02171271016686131,-31.665378083133113,123.72302365280099,0.41580095279803414,0.7835919088982018,-1.0407675029445398,62.0480330277393,0.41580095279803414,0.7835919088982018,-1.0407675029445398,62.0480330277393,-0.014778576736978391,0.02177032166789709,-31.59672273666161,124.17025050484001
5800000000.0,-0.01732288839943628,0.025626541471021405,-30.191778845788086,124.05769032853802,0.4930558124703839,0.7361453714981829,-1.051225746042195,56.186595779589105,0.4930558124703839,0.7361453714981829,-1.051225746042195,56.186595779589105,-0.017692686031226992,0.025536665069931776,-30.15404104194606,124.71555802755202
5850000000.0,-0.019382788288701575,0.030075003402011302,-28.927227499548707,122.80103807127901,0.564980382362831,0.6810923709597084,-1.061885158816063,50.32358281403229,0.564980382362831,0.6810923709597084,-1.061885158816063,50.32358281403229,-0.019852087335539247,0.0298746021752631,-28.905573890670524,123.604588933556
5900000000.0,-0.020578438933840416,0.034899787071456204,-27.84767768064958,120.525458549323,0.6308265515061251,0.6190290437117466,-1.0727162574970843,44.4591956589304,0.6308265515061251,0.6190290437117466,-1.0727162574970843,44.4591956589304,-0.021153377627117245,0.03462607835985451,-27.834565477450013,121.421127133493
5950000000.0,-0.020847997437778695,0.039926243286691795,-26.92772772961674,117.571887046504,0.689913961917758,0.5506248159406792,-1.0836835536247218,38.59359487880289,0.689913961917758,0.5506248159406792,-1.0836835536247218,38.59359487880289,-0.021526145694318016,0.03961484324328112,-26.919244152792817,118.51903147474201
6000000000.0,-0.02016496450282487,0.04497009951436056,-26.145839919641062,114.151858630203,0.7416370418941487,0.4766142311578561,-1.094746807443612,32.7268924703375,0.7416370418941487,0.4766142311578561,-1.094746807443612,32.7268924703375,-0.020936070919719413,0.044653315396710525,-26.13993994638357,115.119915018747
6050000000.0,-0.018539543961402564,0.04984460857826097,-25.48489928959905,110.402524712098,0.7854709085721421,0.3977881677059433,-1.1058625019847628,26.8591459628571,0.7854709085721421,0.3977881677059433,-1.1058625019847628,26.8591459628571,-0.019386600347214396,0.04954994537014058,-25.480543995186167,111.368106543407
6100000000.0,-0.016018563882532845,0.05436784874909978,-24.931626272816256,106.416714626731,0.8209761134084465,0.3149846408148001,-1.1169854840715912,20.9903544986908,0.8209761134084465,0.3149846408148001,-1.1169854840715912,20.9903544986908,-0.016919133670476143,0.05411678557337533,-24.9283475151538,107.361391737743
6150000000.0,-0.012683955690655,0.05836989007949948,-24.47584064258079,102.259945737649,0.8478022459664158,0.22907937350181473,-1.1280707108691725,15.120457093446202,0.8478022459664158,0.22907937350181473,-1.1280707108691725,15.120457093446202,-0.013611704000324378,0.058176969136324586,-24.473514646033415,103.168648224673
6200000000.0,-0.008649842197368836,0.06169954711862379,-24.10983191944522,97.9804534236519,0.8656904473883121,0.14097630005544087,-1.139075035414471,9.24933319279045,0.8656904473883121,0.14097630005544087,-1.139075035414471,9.24933319279045,-0.009576199660403963,0.06157180431133028,-24.108560208180677,98.8403276242722
6250000000.0,-0.004058337618407494,0.06423045289157864,-23.827876843934686,93.6153711351043,0.8744749125570422,0.05159813729528381,-1.1499589619908532,3.37680555398667,0.8744749125570422,0.051598137295283196,-1.1499589619908532,3.3768055539866304,-0.004954227193583387,0.06416720552769697,-23.827925652874388,94.4149388231019
6300000000.0,0.0009257887058239978,0.0658662126354177,-23.625888256864837,89.194726844744,0.8740834774085311,-0.03812287484060609,-1.1606883022913865,-2.4973546093350105,0.8740834774085311,-0.03812287484060609,-1.1606883022913865,-2.4973546093350105,8.82331171086443e-05,0.0658592060833479,-23.627662383165095,89.9232395514661
6350000000.0,0.006121389210276784,0.06654442766203586,-23.501170435976213,84.7441811187709,0.8645373942797672,-0.1272539973169705,-1.1712356659964183,-8.373420368622849,0.8645373942797672,-0.1272539973169705,-1.1712356659964183,-8.373420368622849,0.005367181792172928,0.06657832989860611,-23.505209860222237,85.3910935174063
6400000000.0,0.011337921885228596,0.06623941926550754,-23.45225954905741,80.2870490571998,0.845950393686919,-0.2148707485689409,-1.1815817245374647,-14.2516999405289,0.845950393686919,-0.2148707485689409,-1.1815817245374647,-14.2516999405289,0.010687727384332503,0.06629264001317102,-23.459253861360956,80.8415564704247
6450000000.0,0.01638287633035754,0.06496352907811893,-23.478834108308728,75.8459497335169,0.8185271165879285,-0.30006539095135915,-1.1917161942298629,-20.132525973622197,0.8185271165879274,-0.3000653909513619,-1.1917161942298642,-20.132525973622396,0.015851716413930746,0.0650093287674282,-23.48965400641579,76.2965473651764
6500000000.0,0.02106935520941186,0.0627669247153159,-23.58168629260601,71.4443296818199,0.7825609788952002,-0.38195516653095773,-1.2016384943877605,-26.016243635104097,0.782560978895201,-0.3819551665309582,-1.2016384943877505,-26.0162436351041,0.020665572070354344,0.06277476788198694,-23.597434852681346,71.7783575436143
6550000000.0,0.02522351196130773,0.05973589656124281,-23.762750151444763,67.1080734819158,0.7384315023395627,-0.45969031452573594,-1.2113580472062955,-31.903197924464504,0.7384315023395619,-0.4596903145257371,-1.2113580472062966,-31.903197924464592,0.02494803371636989,0.059672994640185016,-23.784840337856238,67.3112130582152
6600000000.0,0.028691544595073604,0.055989691301770644,-24.025186949847676,62.8674313631148,0.6866011157883883,-0.5324619050524927,-1.2208941988001474,-37.7937206807839,0.6866011157883876,-0.532461905052492,-1.2208941988001574,-37.7937206807839,0.028537486363808148,0.055822671394088676,-24.055457057882702,62.92311957170371
6650000000.0,0.03134595650742124,0.05167598802355821,-24.373530945872854,58.7595654594835,0.6276114020710394,-0.5995095154115527,-1.230275754486932,-43.6881177747775,0.6276114020710372,-0.5995095154115548,-1.2302757544869332,-43.6881177747777,0.031298578531847185,0.051372617528072914,-24.414417969913913,58.6482911661356
6700000000.0,0.03309081887006162,0.046965180714301426,-24.813899346740243,54.832166383982,0.562078740541373,-0.660128756560374,-1.239540135822003,-49.5866569843703,0.5620787405413726,-0.6601287565603757,-1.239540135821992,-49.5866569843704,0.03312784876759011,0.04649607330784681,-24.86870440477723,54.5306210725374
6750000000.0,0.03386580490500196,0.042043683980045765,-25.354263881349898,51.1488723004099,0.49068927803168366,-0.7136786302743275,-1.2487321816083596,-55.4895570424127,0.4906892780316831,-0.7136786302743268,-1.2487321816083694,-55.4895570424127,0.03395811550658029,0.04138391093513478,-25.427568959752417,50.6289567586287
6800000000.0,0.033648813200015046,0.037106523943186115,-26.00475668824442,47.7977359684504,0.4141931530406493,-0.7595886641852647,-1.2579026296441311,-61.396978316329296,0.4141931530406493,-0.7595886641852647,-1.2579026296441311,-61.396978316329296,0.03376143105849153,0.03623705676875292,-26.10309797438049,47.0255267493773
6850000000.0,0.03245705326984984,0.03234951110007807,-26.777908026524187,44.9049215638625,0.3333979017223253,-0.7973657355572116,-1.2671063297999914,-67.3090155316917,0.3333979017223253,-0.7973657355572116,-1.2671063297999914,-67.3090155316917,0.03255045674443609,0.031258427378289017,-26.910896723234643,43.840009254377705
6900000000.0,0.03034652937488236,0.02796131442817526,-27.688498890518392,42.6574919169722,0.24916099032745992,-0.8266004589352552,-1.276400251557179,-73.2256928852599,0.24916099032745992,-0.8266004589352552,-1.276400251557179,-73.2256928852599,0.030378180314495677,0.026644708589828342,-27.87073834743954,41.2540078454537
6950000000.0,0.027409925276365977,0.024115764961298858,-28.752108634344964,41.34192263712849,0.1623814469131077,-0.8469729815442067,-1.2858413597658014,-79.1469618090759,0.16238144691310621,-0.8469729815442071,-1.2858413597658014,-79.146961809076,0.027335965912920476,0.022578319295740047,-29.006524452511155,39.5552256171702
7000000000.0,0.023772960060907677,0.020964711889373128,-29.97975366402055,41.4081739325367,0.0739906039216197,-0.858258007265234,-1.2954844404914132,-85.0727015478775,0.07399060392161809,-0.8582580072652332,-1.2954844404914234,-85.0727015478776,0.02354999786478444,0.019219899607514912,-30.34324766716845,39.218974288882805
7050000000.0,0.01958935038573745,0.018631735223719362,-31.361514228868387,43.56477570093911,-0.015057989977059788,-0.8603288584534905,-1.305379963822043,-91.0027226006152,-0.015057989977061316,-0.8603288584534905,-1.3053799638220418,-91.0027226006153,0.01917624915101991,0.01670164579965272,-31.893149329874518,41.05439135691591
7100000000.0,0.01503457470862695,0.01720698707944385,-32.82230634688148,48.8547204777382,-0.10379937920682564,-0.8531603872042803,-1.3155720719311315,-96.9367729575631,-0.10379937920682564,-0.8531603872042803,-1.3155720719311315,-96.9367729575631,0.014394170447487522,0.015121783047838682,-33.60652521736627,46.4121410451581
7150000000.0,0.010298687866663853,0.01674339002584314,-34.12958295065005,58.404752648803,-0.19126857098456154,-0.8368305651850344,-1.326096778193855,-102.874546942657,-0.19126857098456154,-0.8368305651850344,-1.326096778193855,-102.874546942657,0.009399353141957108,0.014540422484519026,-35.23209332233794,57.1201941733489
7200000000.0,0.0055784777507033294,0.017254367429705066,-34.830251212217576,72.083556710659,-0.2765122580600762,-0.8115206136747826,-1.3369804565951813,-108.815696352317,-0.2765122580600762,-0.8115206136747826,-1.3369804565951813,-108.815696352317,0.0043954673197212565,0.014976993374440393,-36.13268408562292,73.6440231624699
7250000000.0,0.0010692881412080854,0.018713219148225407,-34.5428730085585,86.729630082196,-0.3586006498359519,-0.7775135813361702,-1.348238690149473,-114.759843473463,-0.3586006498359515,-0.7775135813361692,-1.3482386901494845,-114.759843473463,-0.00041418872784882663,0.01640937642718025,-35.695392405590326,91.4458945635822
7300000000.0,-0.003043148337996236,0.02105418834315487,-33.443434127033406,98.2245081149199,-0.4366391430409433,-0.7351913333988808,-1.3598755329209196,-120.706595470995,-0.4366391430409433,-0.7351913333988808,-1.3598755329209196,-120.706595470995,-0.0048351689858685655,0.018774792865102544,-34.24960364582076,104.441853500847
7350000000.0,-0.006590516881081299,0.02417519377549304,-32.02126873268485,105.249123247747,-0.5097795549504105,-0.6850299780838063,-1.371883223104919,-126.65555956428,-0.5097795549504105,-0.6850299780838063,-1.371883223104919,-126.65555956428,-0.008690024613489838,0.02197242852790228,-32.53129149221314,111.578637257593
7400000000.0,-0.009429024733429782,0.02794212913974581,-30.606459663119793,108.646880822798,-0.5772306513107304,-0.6275938191983413,-1.384242365327054,-132.606358367765,-0.5772306513107304,-0.6275938191983413,-1.384242365327054,-132.606358367765,-0.011825756237863218,0.025867695908493017,-30.920588855007733,114.568131001349
7450000000.0,-0.011445484389358076,0.03219455960172102,-29.327472841544207,109.570803074525,-0.6382677273114892,-0.5635279825942483,-1.3969225798350693,-138.558644755606,-0.6382677273114883,-0.5635279825942475,-1.3969225798350806,-138.558644755606,-0.014120241192767339,0.030297962700827758,-29.518116392001343,114.987679639472
7500000000.0,-0.01256209602078769,0.03675257892834819,-28.214378972239103,108.870518232715,-0.6922410411587095,-0.49354991364166895,-1.409883595693373,-144.512115625424,-0.6922410411587095,-0.49354991364166895,-1.409883595693373,-144.512115625424,-0.015487343639514166,0.0350795065535652,-28.325557655002655,113.82110506295
7550000000.0,-0.012739703235276718,0.0414245320452586,-27.262369158138142,107.094760120479,-0.738582952548127,-0.41843997895931756,-1.4230767455325926,-150.466523981201,-0.738582952548127,-0.41843997895931756,-1.4230767455325926,-150.466523981201,-0.015880470830129664,0.040015395796441686,-27.32025860914968,111.646099583473
7600000000.0,-0.01197936359465527,0.04601526134377386,-26.457168350085688,104.592170754067,-0.7768136780290681,-0.3390314256002826,-1.4364468018831418,-156.421688827257,-0.7768136780290681,-0.3390314256002826,-1.4364468018831418,-156.421688827257,-0.0152944072656056,0.044903948496108646,-26.4776276729054,108.808982765138
7650000000.0,-0.01032215351117645,0.05033450427838975,-25.783781137698362,101.589037081666,-0.806545636702394,-0.25619995357666,-1.449934080501674,-162.377502460182,-0.806545636702394,-0.25619995357666,-1.449934080501674,-162.377502460182,-0.013765337398340387,0.049547390625749914,-25.77668182178947,105.526444150272
7700000000.0,-0.007847212269537879,0.054205057859912815,-25.229124712935782,98.23742427828441,-0.82748641769199,-0.17085314355815276,-1.4634767250419476,-168.333934857956,-0.827486417691985,-0.1708531435581667,-1.463476725041968,-168.333934857955,-0.011369053027354338,0.053760321126303655,-25.20075394664774,101.940787717447
7750000000.0,-0.004668116976831934,0.05747033456760269,-24.78256592848831,94.6437436217551,-0.8394404506678533,-0.0839199529109395,-1.4770130803502526,-174.291034989444,-0.8394404506678533,-0.0839199529109395,-1.4770130803502526,-174.291034989444,-0.008217428929016241,0.05737759893185712,-24.73697561988502,98.1502890088484
7800000000.0,-0.0009277634598958633,0.06000096441562983,-24.435797157419785,90.8858640084579,-0.8423094986474242,0.0036595466422055054,-1.4904840587505739,179.751071003482,-0.8423094986474242,0.0036595466422055054,-1.4904840587505739,179.751071003482,-0.004453334244130371,0.06026129500095056,-24.375577328781475,94.2264985979753
7850000000.0,0.0032079983913804078,0.06170014798209538,-24.182551400600353,87.0236795932227,-0.8360921159221516,0.09094406327917512,-1.503835404871082,173.792184670714,-0.8360921159221496,0.0909440632791749,-1.503835404871103,173.792184670714,-0.0002442222642833799,0.062306399800073055,-24.109280125459236,90.2245809963286
7900000000.0,0.007557667923139092,0.06250753179619771,-24.018324056393325,83.1059394938985,-0.8208822222616706,0.17700053384631675,-1.5170197695946523,167.83204296314304,-0.8208822222616726,0.17700053384631717,-1.5170197695946306,167.83204296314304,0.004225297461203325,0.0634450406211789,-23.932826899354644,86.18985588999571
7950000000.0,0.011931989437772936,0.06240145558941805,-23.940150523224574,79.17495196799221,-0.7968669380051925,0.2609130963681371,-1.529998512195261,161.870328473009,-0.7968669380051944,0.2609130963681377,-1.5299985121952404,161.870328473009,0.008761557278570331,0.06364903920180573,-23.842639855131146,82.1622528579999
8000000000.0,0.01614207608375231,0.0613995044757504,-23.94644762860778,75.2701295617876,-0.7643238050448058,0.34179159557181993,-1.5427431611465512,155.906681795669,-0.7643238050448048,0.34179159557181954,-1.5427431611465614,155.906681795669,0.01317022909100474,0.06293072293068616,-23.83657806842823,78.1796609098208
8050000000.000001,0.020007400924432362,0.05955738174909302,-24.036913042970028,71.4310049964894,-0.7236174889029783,0.4187796607616652,-1.5552364779057286,149.940715524183,-0.7236174889029783,0.4187796607616652,-1.5552364779057286,149.940715524183,0.017264648135168238,0.06134198661515234,-23.913769138284295,74.2807902950668
8100000000.0,0.023363316635525853,0.056966193822978385,-24.21247154630261,67.70019125521,-0.6751960207471314,0.4910624131173677,-1.567473083617989,143.97202932857,-0.6751960207471355,0.49106241311737064,-1.5674730836179367,143.97202932857,0.020873706168289676,0.058971680793404375,-24.07449005972746,70.507995828751
8150000000.0,0.026067803053737196,0.053748303336759465,-24.47525195334847,64.1267218418007,-0.6195865993494407,0.5578738637333933,-1.5794596255892521,138.00022553259,-0.6195865993494407,0.5578738637333933,-1.5794596255892521,138.00022553259,0.023848990381084918,0.05594147228452792,-24.32006944273858,66.9104597940531
8199999999.999999,0.028007189992010843,0.050051956895566824,-24.82856764395961,60.7702669174061,-0.5573909358774045,0.6185040545047666,-1.5912144779850692,132.024924583282,-0.5573909358773917,0.6185040545047741,-1.5912144779851007,132.024924583281,0.02607088957950354,0.0524003799427596,-24.652771563085814,63.54816443733729
8250000000.0,0.029100656200761455,0.0460449296267425,-25.2768483438363,57.7068817124676,-0.4892800929575882,0.6723059725155994,-1.6027669890061422,126.04577981240801,-0.4892800929575748,0.6723059725156055,-1.6027669890061735,126.04577981240702,0.027453442038477632,0.048518232016053014,-25.075594703336304,60.49718478109631
8300000000.000001,0.029303359539393038,0.04190745094612133,-25.825413731792896,55.0372208621011,-0.41598874714791373,0.7187022371852054,-1.6141563042253424,120.062490914453,-0.41598874714791323,0.7187022371852047,-1.6141563042253526,120.062490914453,0.027947755615641678,0.044478321398630276,-25.59185636183681,57.856982193007596
8350000000.0,0.02860810507082017,0.03782468726967388,-26.47985317443119,52.898536533995305,-0.33830879346138043,0.757191521256579,-1.6254298123192852,114.074815612463,-0.3383087934613698,0.7571915212565903,-1.6254298123192221,114.074815612462,0.0275438868187519,0.04046955308062634,-26.204315502855806,55.7604978846658
8400000000.0,0.027045505365860204,0.033979061203283145,-27.244500308951185,51.4820967096152,-0.25708221358818517,0.7873546256293623,-1.6366412745289238,108.082579049894,-0.25708221358818606,0.7873546256293652,-1.636641274528892,108.082579049894,0.026271119486688258,0.03667838671122289,-26.913340628551996,54.387635889317
8449999999.999999,0.024682631069767588,0.030542686162495104,-28.118908551533938,51.057089652108004,-0.17319314648027098,0.8088600882869241,-1.647848712285791,102.085680532469,-0.17319314648025655,0.808860088286925,-1.6478487122858143,102.085680532468,0.024196635012367688,0.03328087899026181,-27.713189159286543,53.9812309504445
8500000000.0,0.021620191522172583,0.027670192609909508,-29.090114791688293,51.9975985140685,-0.08755913024200633,0.8214691734500654,-1.6591121379523655,96.0840973464913,-0.08755913024200296,0.8214691734500598,-1.6591121379524285,96.0840973464911,0.02142261539281593,0.030435127571540172,-28.584795409492493,54.859130161924796
8550000000.000001,0.017988327606392608,0.025492217735950312,-30.116938925220925,54.7916773557447,-0.0011215257904222604,0.8250400625962556,-1.6704912210287146,90.077885496401,-0.0011215257904195097,0.8250400625962537,-1.6704912210287342,90.0778854964008,0.018081869503228792,0.028274411093033018,-29.483087742149433,57.400533243109
8600000000.0,0.013941144712364245,0.024109823101892375,-31.103403141355095,59.9619940088213,0.08516481769619437,0.8195310574177698,-1.6820429859624562,84.0671773303607,0.0851648176961981,0.8195310574177613,-1.6820429859625416,84.0671773303604,0.014332123696585248,0.02690130810682595,-30.31942145352028,61.952790841990904
8650000000.0,0.009650164409484917,0.02359009132926536,-31.873418950559525,67.7516577404069,0.17034254208758123,0.8050026084020045,-1.6938196375040393,78.0521761537591,0.170342542087588,0.8050026084020082,-1.6938196375039862,78.0521761537587,0.010349171300092266,0.026383058798403886,-30.951919062294706,68.5816217111874
8700000000.0,0.005296928887354071,0.02396312890894658,-32.20195066583682,77.5354861931561,0.25346323838085266,0.7816180024092908,-1.7058666051478495,72.0331480608167,0.2534632383808543,0.7816180024092871,-1.7058666051478812,72.03314806081652,0.006319131505609149,0.026748404074408906,-31.21818107700728,76.7079592752176
8750000000.0,0.001065049595867822,0.025220662921539395,-31.957132128607814,87.58187912959832,0.33359917088041086,0.7496425777741419,-1.7182208895773674,66.010411337955,0.3335991708804109,0.7496425777741528,-1.7182208895772617,66.0104113379553,0.0024301241402967205,0.027986093151994067,-31.028531447102104,85.0372678344213
8800000000.0,-0.002867954764536998,0.027316361300488156,-31.2239327776904,95.9935469674814,0.4098550186080613,0.7094413838842928,-1.7309097813960739,59.9843239027642,0.4098550186080621,0.7094413838842853,-1.7309097813961374,59.9843239027639,-0.0011362818256245924,0.030045190265660035,-30.438293622732402,92.1658421811525
8850000000.0,-0.006338643455825344,0.03016792811273133,-30.221473655722562,101.86592460216,0.48137936314126567,0.6614752602999667,-1.7439500062588384,53.95526933326699,0.4813793631412598,0.6614752602999661,-1.7439500062588809,53.9552693332673,-0.004213448054097971,0.03283723255060252,-29.601747902107412,97.3118473718446
8900000000.0,-0.009205052542354108,0.03366092967911962,-29.144271759964,105.294400497461,0.547375646920226,0.6062953735773434,-1.7573473314914176,47.9236421083961,0.547375646920226,0.6062953735773434,-1.7573473314914176,47.9236421083961,-0.006657455677573117,0.03624019658778401,-28.67204638037284,100.40938300270801
8950000000.0,-0.011353103744889487,0.03765420081805178,-28.105849844189006,106.778564255093,0.6071123385782036,0.5445363127411529,-1.7710966483383523,41.889832718065804,0.6071123385782036,0.5445363127411529,-1.7710966483383523,41.889832718065804,-0.008353888813196849,0.04010412606496338,-27.751748164009207,101.766731473496
9000000000.0,-0.01270165885780418,0.04198657335723301,-27.157487785421317,106.831466657999,0.6599320711837412,0.4769079014520177,-1.785182522113773,35.8542133075355,0.6599320711837412,0.4769079014520177,-1.785182522113773,35.8542133075355,-0.009223234303252613,0.04425816642615198,-26.8955026955813,101.77174179572
9050000000.0,-0.01320592820776311,0.04648457384409335,-26.316736592751266,105.859461347379,0.70525956290628,0.4041859315039298,-1.799580180893021,29.8171244951502,0.70525956290628,0.4041859315039298,-1.799580180893021,29.8171244951502,-0.00922458757092392,0.04851865545730885,-26.127609670818792,100.764854520332
9100000000.0,-0.012859043446196474,0.05097066660929769,-25.5856192763377,104.159300333596,0.7426081835867385,0.32720205461320223,-1.8142568930481011,23.7788639462559,0.7426081835867385,0.32720205461320223,-1.8142568930481011,23.7788639462559,-0.008357451772773316,0.05269784319742154,-25.456263112365352,99.0115960433078
9150000000.0,-0.011691725610171977,0.05527158192732409,-24.95985526915891,101.943840033347,0.7715850901025434,0.24683308524350547,-1.8291736659119828,17.7396772020735,0.771585090102553,0.2468330852435115,-1.8291736659118651,17.7396772020737,-0.006661535417655535,0.056612770362104735,-24.881992534046265,96.7110441784297
9200000000.0,-0.009770105170255172,0.0592262720600398,-24.43310876987634,99.3672852113378,0.7918949129378308,0.16398996587347905,-1.8442871829965022,11.699751154842,0.7918949129378353,0.16398996587348144,-1.8442871829964482,11.6997511548421,-0.004214580267655873,0.0600938277709791,-24.40209343124262,94.0117748794932
9250000000.0,-0.007191866922677868,0.0626930794110909,-23.998829132568197,96.5441070667744,0.8033420308460519,0.07960662879527268,-1.8595518861257354,5.65921043507813,0.8033420308460519,0.07960662879527268,-1.8595518861257354,5.65921043507813,-0.0011283728127428896,0.06299255091943481,-24.01282279592988,91.0262179488798
9300000000.0,-0.004080986108202057,0.06555577373321149,-23.65098324501811,93.5621871289376,0.8058315154785,-0.005371042085483533,-1.8749221019867612,-0.38188316068056394,0.805831515478509,-0.005371042085476589,-1.8749221019866644,-0.381883160680066,0.002456804165492995,0.06518826897348072,-23.710446801903835,87.8416680987765
9350000000.0,-0.000581384477333985,0.06772820757916931,-23.384288351662413,90.4918195810219,0.7993688600479442,-0.08999598601937549,-1.8903541101434362,-6.42352821676591,0.7993688600479495,-0.08999598601937298,-1.8903541101433823,-6.42352821676569,0.006378948316286047,0.06659331639993019,-23.491719493008667,84.5283537394833
9400000000.0,0.0031501364252457223,0.06915743714084555,-23.19422068208543,87.391967418463,0.7840586236378357,-0.17333035816212947,-1.9058080514695444,-12.4657783785479,0.7840586236378357,-0.17333035816212947,-1.9058080514695444,-12.4657783785479,0.010461968936151833,0.06715661557595042,-23.35408430943854,81.14537062083622
9450000000.0,0.006951329117362488,0.06982524631864441,-23.07692010607218,84.3147523189999,0.7601021253417259,-0.2544554664743166,-1.9212495820851083,-18.5087344628588,0.7601021253417259,-0.2544554664743166,-1.9212495820851083,-18.5087344628588,0.014523788739618343,0.06686553710897779,-23.295741105160467,77.745206871375
9500000000.0,0.01066196873812853,0.06974808591544532,-23.029038380816576,81.3088201312101,0.7277943112314406,-0.33248121899027855,-1.9366511878967294,-24.552534424062,0.7277943112314406,-0.33248121899027855,-1.9366511878967294,-24.552534424062,0.018384547981242772,0.06574603054165923,-23.315644930237784,74.3774254152297
9550000000.0,0.014131057265341444,0.06897549329825627,-23.047543202698478,78.4219837834858,0.6875198947444755,-0.4065550790378981,-1.951993088414863,-30.5973417157302,0.6875198947444744,-0.4065550790379039,-1.951993088414841,-30.5973417157306,0.021874574640548403,0.06386108521463829,-23.4134620635683,71.0919391660026
9600000000.0,0.017223496683964078,0.06758709283674216,-23.129471547856703,75.703372963581,0.6397488410541541,-0.47587054571459375,-1.9672636751818517,-36.6433326851831,0.6397488410541541,-0.47587054571459375,-1.9672636751818517,-36.6433326851831,0.024841821575284136,0.06130762830212125,-23.589483533626616,67.9422324086557
9650000000.0,0.019825987455387224,0.06568830140287404,-23.271614500236883,73.2051800769653,0.5850312326402659,-0.5396751833114303,-1.9824594495018153,-42.6906837152524,0.5850312326402659,-0.5396751833114303,-1.9824594495018153,-42.6906837152524,0.027158504562187238,0.0582119987366001,-23.844474973958487,64.9888411527788
9700000000.0,0.021851919644027655,0.06340488706695985,-23.470108582573218,70.9839522873016,0.5239915212361546,-0.5972782161269357,-1.9975844457135619,-48.739558882017,0.5239915212361546,-0.5972782161269357,-1.9975844457135619,-48.739558882017,0.02872669834952534,0.05472416031157556,-24.17941534880837,62.30338831215631
9750000000.0,0.023245027071759475,0.060876564032010104,-23.71990621936139,69.1012093026096,0.45732214511907154,-0.6480576853569456,-2.0126491495012413,-54.7900989263934,0.45732214511907154,-0.6480576853569456,-2.0126491495012413,-54.7900989263934,0.029482661141403042,0.05101084496806706,-24.595036464744197,59.97344094371049
9800000000.0,0.023981580630348217,0.058249860597687234,-24.014105547578236,67.622939875857,0.38577647436720275,-0.6914671349887582,-2.027668945146229,-60.842412339255205,0.38577647436719703,-0.6914671349887535,-2.0276689451463055,-60.8424123392554,0.02939966735142487,0.047247857322826596,-25.09100801102296,58.10833349969829
9850000000.0,0.024070920728089862,0.05567057028471291,-24.343148809837384,66.6172409024437,0.3101610433845827,-0.7270417575733208,-2.04266215053756,-66.8965693322041,0.3101610433845791,-0.7270417575733159,-2.0426621505376246,-66.8965693322042,0.028489145342367926,0.04361182879038794,-25.664504863892994,56.845682043798
9900000000.0,0.023554186611574997,0.053276180336938886,-24.69396800636316,66.1490700945536,0.23132704162168832,-0.7544038930429341,-2.0576477234408976,-72.9525994077122,0.23132704162168832,-0.7544038930429341,-2.0576477234408976,-72.9525994077122,0.026799955408985342,0.040271782009648746,-26.307741138148423,56.357137491015195
9950000000.0,0.02250120268254365,0.05118874799811652,-25.049287815953623,66.2709953315446,0.15016106041115965,-0.7732677395977019,-2.0726427461636354,-79.010493152456,0.15016106041115965,-0.7732677395977019,-2.0726427461636354,-79.010493152456,0.024415716553625327,0.037380942905183866,-27.00392015202803,56.8490585806725
10000000000.0,0.02100562870733458,0.04950873790746474,-25.3874891948741,67.0093984696719,0.06757513492260656,-0.7834431104273518,-2.0876598173832015,-85.0702087565433,0.06757513492260656,-0.7834431104273518,-2.0876598173832015,-85.0702087565433,0.02145020574878843,0.035069299798824206,-27.72121746210808,58.547877752469404
